Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,clean_genre_list,date_read,date_added,Title_shorten,book_title,timelines,add_to_tbr_dt,start_reading_dt,finish_reading_dt,genre_list,is_nonfiction,is_fiction,genre_list_trf,year_read,month_read,year_added,month_added
6398634,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,"Rubin, Gretchen",,"=""0061583251""","=""9780061583254""",0,3.63,Harper,Hardcover,301.0,2009.0,2009.0,,2015/01/02,currently-reading,currently-reading (#1),currently-reading,1,0,"['Nonfiction', 'Self Help', 'Autobiography', 'Psychology', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']",,2015-01-02,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun","The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun","['January  2, 2015 – Shelved', 'January  2, 2015 – Shelved as: to-read', 'April 24, 2018 –  Started Reading']",2015-01-02,2018-04-24,,"['Nonfiction', 'Self Help', 'Autobiography', 'Psychology', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']",1,0,"['Self Help', 'Autobiography', 'Psychology', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']",,,2015,1
21489238,Girls & Tech,Ollie,"Ollie, Ollie",,"=""""","=""9786027975644""",0,3.5,Bentang Belia - Bentang Pustaka,Paperback,194.0,2013.0,2013.0,,2015/01/04,to-read,to-read (#6),to-read,0,0,['Nonfiction'],,2015-01-04,Girls & Tech,Girls & Tech,"['January  4, 2015 – Shelved', 'January  4, 2015 – Shelved as: to-read']",2015-01-04,,,['Nonfiction'],1,0,[],,,2015,1
23351540,Revolusi dari Secangkir Kopi,Didik Fotunadi,"Fotunadi, Didik",,"=""""","=""9789794338520""",4,3.68,Mizan Kronik,Paperback,428.0,2014.0,2014.0,,2015/01/14,,,read,1,0,[],,2015-01-14,Revolusi dari Secangkir Kopi,Revolusi dari Secangkir Kopi,"['Finished Reading', 'January 14, 2015 – Shelved']",,,,[''],0,0,[''],,,2015,1
22609800,"First Frost (Waverley Family, #2)",Sarah Addison Allen,"Allen, Sarah Addison",,"=""1250019842""","=""9781250019844""",0,3.97,St. Martin's Press,ebook,304.0,2015.0,2015.0,,2015/01/10,to-read,to-read (#7),to-read,0,0,"['Magical Realism', 'Fiction', 'Fantasy', 'Romance', 'Womens Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'American']",,2015-01-10,First Frost,First Frost,"['January 10, 2015 – Shelved as: to-read', 'January 10, 2015 – Shelved']",2015-01-10,,,"['Magical Realism', 'Fiction', 'Fantasy', 'Romance', 'Womens Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'American']",0,1,"['Magical Realism', 'Fantasy', 'Romance', 'Womens Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'American']",,,2015,1
23252584,Gelombang,Dee Lestari,"Lestari, Dee",,"=""""","=""9786022910572""",3,4.11,Bentang Pustaka,Paperback,492.0,2014.0,2014.0,,2015/01/02,,,read,1,0,"['Fiction', 'Fantasy', 'Asian Literature', 'Novels', 'Science Fiction', 'Adventure', 'Adult', 'Mystery', 'Romance']",,2015-01-02,Gelombang,Gelombang,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fiction', 'Fantasy', 'Asian Literature', 'Novels', 'Science Fiction', 'Adventure', 'Adult', 'Mystery', 'Romance']",0,1,"['Fantasy', 'Asian Literature', 'Novels', 'Science Fiction', 'Adventure', 'Adult', 'Mystery', 'Romance']",,,2015,1
13582635,Partikel,Dee Lestari,"Lestari, Dee",,"=""""","=""9786028811743""",4,4.17,Bentang Pustaka,Paperback,508.0,2012.0,2012.0,,2015/01/02,,,read,1,0,[],,2015-01-02,Partikel,Partikel,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,[''],0,0,[''],,,2015,1
1421046,Supernova: Petir,Dee Lestari,"Lestari, Dee",,"=""9799822939""","=""""",4,3.94,AKOER - Andal Krida Nusantara,Paperback,201.0,2004.0,2004.0,,2015/01/02,,,read,1,0,"['Fiction', 'Novels', 'Asian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature', 'Philosophy', 'Adult', 'Mystery']",,2015-01-02,Supernova: Petir,Supernova: Petir,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fiction', 'Novels', 'Asian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature', 'Philosophy', 'Adult', 'Mystery']",0,1,"['Novels', 'Asian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature', 'Philosophy', 'Adult', 'Mystery']",,,2015,1
1300350,Supernova: Akar,Dee Lestari,"Lestari, Dee",,"=""9799625726""","=""9789799625724""",3,3.85,Truedee Books,Paperback,202.0,2002.0,2002.0,,2015/01/02,,,read,1,0,"['Fiction', 'Asian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Romance', 'Adventure', 'Adult', 'Philosophy']",,2015-01-02,Supernova: Akar,Supernova: Akar,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fiction', 'Asian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Romance', 'Adventure', 'Adult', 'Philosophy']",0,1,"['Asian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Romance', 'Adventure', 'Adult', 'Philosophy']",,,2015,1
16051011,"Hidup Ini Keras, Maka Gebuklah!",Prie GS,"GS, Prie",,"=""979065149X""","=""""",0,4.25,Visi Media Pustaka,Hardcover,574.0,2012.0,2012.0,,2015/01/02,to-read,to-read (#5),to-read,0,0,[],,2015-01-02,"Hidup Ini Keras, Maka Gebuklah!","Hidup Ini Keras, Maka Gebuklah!","['January  2, 2015 – Shelved as: to-read', 'January  2, 2015 – Shelved']",2015-01-02,,,[''],0,0,[''],,,2015,1
3592786,Ipung,Prie GS,"GS, Prie",,"=""""","=""9789791102193""",4,3.84,Republika,Paperback,196.0,2008.0,2008.0,,2015/01/02,,,read,1,0,['Novels'],,2015-01-02,Ipung,Ipung,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,['Novels'],0,0,['Novels'],,,2015,1
11971554,Ipung 2,Prie GS,"GS, Prie",,"=""""","=""9789791102384""",5,4.09,Republika,Paperback,130.0,2008.0,2008.0,,2015/01/02,,,read,1,0,['Novels'],,2015-01-02,Ipung 2,Ipung 2,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,['Novels'],0,0,['Novels'],,,2015,1
18214414,"The Silkworm (Cormoran Strike, #2)",Robert Galbraith,"Galbraith, Robert",,"=""0316206873""","=""9780316206877""",4,4.04,Mulholland Books,Hardcover,456.0,2014.0,2014.0,,2015/01/02,,,read,1,0,"['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",,2015-01-02,The Silkworm,The Silkworm,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",0,1,"['Mystery', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",,,2015,1
16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",,"=""0316206849""","=""9780316206846""",4,3.87,Mulholland Books,Hardcover,456.0,2013.0,2013.0,,2015/01/02,,,read,1,0,"['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",,2015-01-02,The Cuckoo's Calling,The Cuckoo's Calling,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",0,1,"['Mystery', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",,,2015,1
7861169,Bumi Cinta,Habiburrahman El-Shirazy,"El-Shirazy, Habiburrahman",,"=""""","=""9789793604350""",4,4.04,Basmala,Paperback,546.0,2010.0,2010.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Romance', 'Religion', 'Asian Literature', 'Realistic Fiction', 'Spirituality']",,2015-01-02,Bumi Cinta,,,,,,"['Novels', 'Fiction', 'Romance', 'Religion', 'Asian Literature', 'Realistic Fiction', 'Spirituality']",0,1,"['Novels', 'Romance', 'Religion', 'Asian Literature', 'Realistic Fiction', 'Spirituality']",,,2015,1
9823976,Habibie & Ainun,Bacharuddin Jusuf Habibie,"Habibie, Bacharuddin Jusuf",,"=""""","=""9789791255134""",4,4.22,THC Mandiri,Paperback,323.0,2010.0,2010.0,,2015/01/02,,,read,1,0,"['Biography', 'Nonfiction', 'Romance', 'Asian Literature', 'True Story', 'Love', 'Autobiography', 'Inspirational', 'Family']",,2015-01-02,Habibie & Ainun,Habibie & Ainun,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Biography', 'Nonfiction', 'Romance', 'Asian Literature', 'True Story', 'Love', 'Autobiography', 'Inspirational', 'Family']",1,0,"['Biography', 'Romance', 'Asian Literature', 'True Story', 'Love', 'Autobiography', 'Inspirational', 'Family']",,,2015,1
8460546,Cinta di Dalam Gelas,Andrea Hirata,"Hirata, Andrea",,"=""""","=""""",4,3.99,Bentang Pustaka,Paperback,270.0,2010.0,2010.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Asian Literature', 'Romance', 'Literature', 'Drama', 'Humor', 'Realistic Fiction']",,2015-01-02,Cinta di Dalam Gelas,Cinta di Dalam Gelas,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Asian Literature', 'Romance', 'Literature', 'Drama', 'Humor', 'Realistic Fiction']",0,1,"['Novels', 'Asian Literature', 'Romance', 'Literature', 'Drama', 'Humor', 'Realistic Fiction']",,,2015,1
7948706,Muhammad: Lelaki Penggenggam Hujan,Tasaro G.K.,"G.K., Tasaro",,"=""""","=""9789791227797""",4,4.38,Bentang Pustaka,Paperback,546.0,2010.0,2010.0,,2015/01/02,,,read,1,0,"['Novels', 'Religion', 'Asian Literature', 'Fiction', 'Historical', 'Fantasy', 'Spirituality', 'Adventure', 'Unfinished']",,2015-01-02,Muhammad: Lelaki Penggenggam Hujan,Muhammad: Lelaki Penggenggam Hujan,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Religion', 'Asian Literature', 'Fiction', 'Historical', 'Fantasy', 'Spirituality', 'Adventure', 'Unfinished']",0,1,"['Novels', 'Religion', 'Asian Literature', 'Historical', 'Fantasy', 'Spirituality', 'Adventure', 'Unfinished']",,,2015,1
10135719,Ranah 3 Warna,Ahmad Fuadi,"Fuadi, Ahmad",,"=""""","=""9789792263251""",5,4.15,Gramedia Pustaka Utama,Paperback,473.0,2011.0,2011.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Asian Literature', 'Inspirational', 'Religion', 'Romance', 'Realistic Fiction', 'True Story', 'Contemporary']",,2015-01-02,Ranah 3 Warna,Ranah 3 Warna,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Asian Literature', 'Inspirational', 'Religion', 'Romance', 'Realistic Fiction', 'True Story', 'Contemporary']",0,1,"['Novels', 'Asian Literature', 'Inspirational', 'Religion', 'Romance', 'Realistic Fiction', 'True Story', 'Contemporary']",,,2015,1
3971237,Bidadari Bidadari Surga,Tere Liye,"Liye, Tere",,"=""""","=""9789791102261""",5,4.31,Republika,Paperback,365.0,2008.0,2008.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Asian Literature', 'Family', 'Romance', 'Drama', 'Love', 'Adult', 'Literature', 'Inspirational']",,2015-01-02,Bidadari Bidadari Surga,Bidadari Bidadari Surga,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Asian Literature', 'Family', 'Romance', 'Drama', 'Love', 'Adult', 'Literature', 'Inspirational']",0,1,"['Novels', 'Asian Literature', 'Family', 'Romance', 'Drama', 'Love', 'Adult', 'Literature', 'Inspirational']",,,2015,1
16164417,Perjalanan Rasa,Fahd Pahdepie,"Pahdepie, Fahd",,"=""""","=""7986029934946""",5,3.97,Kurniaesa Publishing,Paperback,204.0,2012.0,2012.0,,2015/01/02,,,read,1,0,['Fiction'],,2015-01-02,Perjalanan Rasa,Perjalanan Rasa,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,['Fiction'],0,1,[],,,2015,1
7886626,De Liefde (Memoar Sekar Pembayun),Afifah Afra,"Afra, Afifah",,"=""6028277169""","=""""",4,3.95,Afra Publishing (Indiva Media Kreasi),Paperback,454.0,2010.0,2010.0,,2015/01/02,,,read,1,0,"['Asian Literature', 'Fiction', 'Novels', 'Romance']",,2015-01-02,De Liefde,De Liefde,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Asian Literature', 'Fiction', 'Novels', 'Romance']",0,1,"['Asian Literature', 'Novels', 'Romance']",,,2015,1
18634848,"Assalamualaikum, Beijing!",Asma Nadia,"Nadia, Asma",,"=""""","=""9786021606155""",0,3.96,Noura Books,Paperback,356.0,2013.0,2013.0,,2015/01/02,to-read,to-read (#4),to-read,0,0,"['Romance', 'Novels', 'Asian Literature', 'Fiction', 'Young Adult', 'Travel', 'Literature', 'Adventure']",,2015-01-02,"Assalamualaikum, Beijing!","Assalamualaikum, Beijing!","['January  2, 2015 – Shelved', 'January  2, 2015 – Shelved as: to-read']",2015-01-02,,,"['Romance', 'Novels', 'Asian Literature', 'Fiction', 'Young Adult', 'Travel', 'Literature', 'Adventure']",0,1,"['Romance', 'Novels', 'Asian Literature', 'Young Adult', 'Travel', 'Literature', 'Adventure']",,,2015,1
1499340,5 cm,Donny Dhirgantoro,"Dhirgantoro, Donny",,"=""9797591514""","=""9789797591519""",4,3.87,Grasindo,Paperback,381.0,2005.0,2005.0,,2015/01/02,,,read,1,0,"['Novels', 'Asian Literature', 'Fiction', 'Adventure', 'Romance', 'Travel', 'Young Adult', 'Drama', 'Contemporary', 'Inspirational']",,2015-01-02,5 cm,5 cm,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Asian Literature', 'Fiction', 'Adventure', 'Romance', 'Travel', 'Young Adult', 'Drama', 'Contemporary', 'Inspirational']",0,1,"['Novels', 'Asian Literature', 'Adventure', 'Romance', 'Travel', 'Young Adult', 'Drama', 'Contemporary', 'Inspirational']",,,2015,1
1464757,Edensor,Andrea Hirata,"Hirata, Andrea",,"=""9791227020""","=""9789791227025""",4,4.11,Bentang Pustaka,Paperback,288.0,2007.0,2007.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Asian Literature', 'Adventure', 'Young Adult', 'Romance', 'Travel', 'Drama', 'Inspirational', 'Literature']",,2015-01-02,Edensor,Edensor,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Asian Literature', 'Adventure', 'Young Adult', 'Romance', 'Travel', 'Drama', 'Inspirational', 'Literature']",0,1,"['Novels', 'Asian Literature', 'Adventure', 'Young Adult', 'Romance', 'Travel', 'Drama', 'Inspirational', 'Literature']",,,2015,1
6688121,Negeri 5 Menara,Ahmad Fuadi,"Fuadi, Ahmad",,"=""""","=""9789792248616""",4,4.12,Gramedia Pustaka Utama,Paperback,432.0,2009.0,2009.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Asian Literature', 'Religion', 'Inspirational', 'Drama', 'Unfinished', 'Adventure', 'True Story']",,2015-01-02,Negeri 5 Menara,Negeri 5 Menara,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Asian Literature', 'Religion', 'Inspirational', 'Drama', 'Unfinished', 'Adventure', 'True Story']",0,1,"['Novels', 'Asian Literature', 'Religion', 'Inspirational', 'Drama', 'Unfinished', 'Adventure', 'True Story']",,,2015,1
6379405,Negeri van Oranje,Wahyuningrat,"Wahyuningrat, Wahyuningrat","Adept Widiarsa, Nisa Riyadi, Rizki Pandu Permana","=""""","=""9789791227582""",5,3.86,Bentang Pustaka,Paperback,478.0,2009.0,2009.0,,2015/01/02,,,read,1,0,"['Novels', 'Fiction', 'Travel', 'Asian Literature', 'Romance', 'Adventure', 'Humor', 'Young Adult', 'Inspirational']",,2015-01-02,Negeri van Oranje,Negeri van Oranje,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Novels', 'Fiction', 'Travel', 'Asian Literature', 'Romance', 'Adventure', 'Humor', 'Young Adult', 'Inspirational']",0,1,"['Novels', 'Travel', 'Asian Literature', 'Romance', 'Adventure', 'Humor', 'Young Adult', 'Inspirational']",,,2015,1
6765740,Perahu Kertas,Dee Lestari,"Lestari, Dee",,"=""""","=""9789791227780""",4,3.97,Bentang Pustaka & Truedee,Paperback,456.0,2009.0,2004.0,,2015/01/02,,,read,1,0,"['Romance', 'Novels', 'Fiction', 'Asian Literature', 'Young Adult', 'Love', 'Womens Fiction', 'Contemporary', 'Drama']",,2015-01-02,Perahu Kertas,Perahu Kertas,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Romance', 'Novels', 'Fiction', 'Asian Literature', 'Young Adult', 'Love', 'Womens Fiction', 'Contemporary', 'Drama']",0,1,"['Romance', 'Novels', 'Asian Literature', 'Young Adult', 'Love', 'Womens Fiction', 'Contemporary', 'Drama']",,,2015,1
20645824,Bintang Mika,Jacq,"Jacq, Jacq",,"=""""","=""9786020231105""",4,3.94,Elex Media Komputindo,Paperback,228.0,2014.0,2014.0,,2015/01/02,,,read,1,0,[],,2015-01-02,Bintang Mika,Bintang Mika,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,[''],0,0,[''],,,2015,1
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.43,Arthur A. Levine Books,Hardcover,341.0,1999.0,1998.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']",,2015-01-02,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']",,,2015,1
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.57,Scholastic Inc.,Paperback,652.0,2006.0,2005.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,2015-01-02,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,,2015,1
28186,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,"Riordan, Rick",,"=""0786856866""","=""9780786856862""",4,4.24,Hyperion Books,Hardcover,279.0,2006.0,2006.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",,2015-01-02,The Sea of Monsters,The Sea of Monsters,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Mythology']",,,2015,1
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.57,Scholastic,Paperback,734.0,2002.0,2000.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,2015-01-02,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,,2015,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.5,Scholastic Inc.,Paperback,870.0,2004.0,2003.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,2015-01-02,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,,2015,1
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435.0,2004.0,1999.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,2015-01-02,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']",,,2015,1
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",4,3.98,HarperCollins Publishers,Hardcover,240.0,2005.0,1951.0,,2015/01/02,,,read,1,0,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Christian Fiction', 'Audiobook']",,2015-01-02,Prince Caspian,Prince Caspian,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Christian Fiction', 'Audiobook']",0,1,"['Fantasy', 'Classics', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Christian Fiction', 'Audiobook']",,,2015,1
